DateKey,Date,Fiscal Year,Fiscal Quarter,Month,MonthKey,Full Date
20190524,2019-05-24T00:00:00,FY2019,FY2019 Q4,2019 May,201905,"2019 May, 24"
20190525,2019-05-25T00:00:00,FY2019,FY2019 Q4,2019 May,201905,"2019 May, 25"
20190526,2019-05-26T00:00:00,FY2019,FY2019 Q4,2019 May,201905,"2019 May, 26"
20190527,2019-05-27T00:00:00,FY2019,FY2019 Q4,2019 May,201905,"2019 May, 27"
20190528,2019-05-28T00:00:00,FY2019,FY2019 Q4,2019 May,201905,"2019 May, 28"
20190529,2019-05-29T00:00:00,FY2019,FY2019 Q4,2019 May,201905,"2019 May, 29"
20190530,2019-05-30T00:00:00,FY2019,FY2019 Q4,2019 May,201905,"2019 May, 30"
20190531,2019-05-31T00:00:00,FY2019,FY2019 Q4,2019 May,201905,"2019 May, 31"
20190601,2019-06-01T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 01"
20190602,2019-06-02T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 02"
20190603,2019-06-03T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 03"
20190604,2019-06-04T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 04"
20190605,2019-06-05T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 05"
20190606,2019-06-06T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 06"
20190607,2019-06-07T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 07"
20190608,2019-06-08T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 08"
20190609,2019-06-09T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 09"
20190610,2019-06-10T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 10"
20190611,2019-06-11T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 11"
20190612,2019-06-12T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 12"
20190613,2019-06-13T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 13"
20190614,2019-06-14T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 14"
20190615,2019-06-15T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 15"
20190616,2019-06-16T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 16"
20190617,2019-06-17T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 17"
20190618,2019-06-18T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 18"
20190619,2019-06-19T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 19"
20190620,2019-06-20T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 20"
20190621,2019-06-21T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 21"
20190622,2019-06-22T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 22"
20190623,2019-06-23T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 23"
20190624,2019-06-24T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 24"
20190625,2019-06-25T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 25"
20190626,2019-06-26T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 26"
20190627,2019-06-27T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 27"
20190628,2019-06-28T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 28"
20190629,2019-06-29T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 29"
20190630,2019-06-30T00:00:00,FY2019,FY2019 Q4,2019 Jun,201906,"2019 Jun, 30"
20210401,2021-04-01T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 01"
20210402,2021-04-02T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 02"
20210403,2021-04-03T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 03"
20210404,2021-04-04T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 04"
20210405,2021-04-05T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 05"
20210406,2021-04-06T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 06"
20210407,2021-04-07T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 07"
20210408,2021-04-08T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 08"
20210409,2021-04-09T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 09"
20210410,2021-04-10T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 10"
20210411,2021-04-11T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 11"
20210412,2021-04-12T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 12"
20210413,2021-04-13T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 13"
20210414,2021-04-14T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 14"
20210415,2021-04-15T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 15"
20210416,2021-04-16T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 16"
20210417,2021-04-17T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 17"
20210418,2021-04-18T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 18"
20210419,2021-04-19T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 19"
20210420,2021-04-20T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 20"
20210421,2021-04-21T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 21"
20210422,2021-04-22T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 22"
20210423,2021-04-23T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 23"
20210424,2021-04-24T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 24"
20210425,2021-04-25T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 25"
20210426,2021-04-26T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 26"
20210427,2021-04-27T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 27"
20210428,2021-04-28T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 28"
20210429,2021-04-29T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 29"
20210430,2021-04-30T00:00:00,FY2021,FY2021 Q4,2021 Apr,202104,"2021 Apr, 30"
20210501,2021-05-01T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 01"
20210502,2021-05-02T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 02"
20210503,2021-05-03T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 03"
20210504,2021-05-04T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 04"
20210505,2021-05-05T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 05"
20210506,2021-05-06T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 06"
20210507,2021-05-07T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 07"
20210508,2021-05-08T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 08"
20210509,2021-05-09T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 09"
20210510,2021-05-10T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 10"
20210511,2021-05-11T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 11"
20210512,2021-05-12T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 12"
20210513,2021-05-13T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 13"
20210514,2021-05-14T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 14"
20210515,2021-05-15T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 15"
20210516,2021-05-16T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 16"
20210517,2021-05-17T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 17"
20210518,2021-05-18T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 18"
20210519,2021-05-19T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 19"
20210520,2021-05-20T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 20"
20210521,2021-05-21T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 21"
20210522,2021-05-22T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 22"
20210523,2021-05-23T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 23"
20210524,2021-05-24T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 24"
20210525,2021-05-25T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 25"
20210526,2021-05-26T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 26"
20210527,2021-05-27T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 27"
20210528,2021-05-28T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 28"
20210529,2021-05-29T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 29"
20210530,2021-05-30T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 30"
20210531,2021-05-31T00:00:00,FY2021,FY2021 Q4,2021 May,202105,"2021 May, 31"
20210601,2021-06-01T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 01"
20210602,2021-06-02T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 02"
20210603,2021-06-03T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 03"
20210604,2021-06-04T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 04"
20210605,2021-06-05T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 05"
20210606,2021-06-06T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 06"
20210607,2021-06-07T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 07"
20210608,2021-06-08T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 08"
20210609,2021-06-09T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 09"
20210610,2021-06-10T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 10"
20210611,2021-06-11T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 11"
20210612,2021-06-12T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 12"
20210613,2021-06-13T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 13"
20210614,2021-06-14T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 14"
20210615,2021-06-15T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 15"
20210616,2021-06-16T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 16"
20210617,2021-06-17T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 17"
20210618,2021-06-18T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 18"
20210619,2021-06-19T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 19"
20210620,2021-06-20T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 20"
20210621,2021-06-21T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 21"
20210622,2021-06-22T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 22"
20210623,2021-06-23T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 23"
20210624,2021-06-24T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 24"
20210625,2021-06-25T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 25"
20210626,2021-06-26T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 26"
20210627,2021-06-27T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 27"
20210628,2021-06-28T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 28"
20210629,2021-06-29T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 29"
20210630,2021-06-30T00:00:00,FY2021,FY2021 Q4,2021 Jun,202106,"2021 Jun, 30"
20210101,2021-01-01T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 01"
20210102,2021-01-02T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 02"
20210103,2021-01-03T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 03"
20210104,2021-01-04T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 04"
20210105,2021-01-05T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 05"
20210106,2021-01-06T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 06"
20210107,2021-01-07T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 07"
20210108,2021-01-08T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 08"
20210109,2021-01-09T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 09"
20210110,2021-01-10T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 10"
20210111,2021-01-11T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 11"
20210112,2021-01-12T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 12"
20210113,2021-01-13T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 13"
20210114,2021-01-14T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 14"
20210115,2021-01-15T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 15"
20210116,2021-01-16T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 16"
20210117,2021-01-17T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 17"
20210118,2021-01-18T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 18"
20210119,2021-01-19T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 19"
20210120,2021-01-20T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 20"
20210121,2021-01-21T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 21"
20210122,2021-01-22T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 22"
20210123,2021-01-23T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 23"
20210124,2021-01-24T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 24"
20210125,2021-01-25T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 25"
20210126,2021-01-26T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 26"
20210127,2021-01-27T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 27"
20210128,2021-01-28T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 28"
20210129,2021-01-29T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 29"
20210130,2021-01-30T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 30"
20210131,2021-01-31T00:00:00,FY2021,FY2021 Q3,2021 Jan,202101,"2021 Jan, 31"
20210201,2021-02-01T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 01"
20210202,2021-02-02T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 02"
20210203,2021-02-03T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 03"
20210204,2021-02-04T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 04"
20210205,2021-02-05T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 05"
20210206,2021-02-06T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 06"
20210207,2021-02-07T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 07"
20210208,2021-02-08T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 08"
20210209,2021-02-09T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 09"
20210210,2021-02-10T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 10"
20210211,2021-02-11T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 11"
20210212,2021-02-12T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 12"
20210213,2021-02-13T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 13"
20210214,2021-02-14T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 14"
20210215,2021-02-15T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 15"
20210216,2021-02-16T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 16"
20210217,2021-02-17T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 17"
20210218,2021-02-18T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 18"
20210219,2021-02-19T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 19"
20210220,2021-02-20T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 20"
20210221,2021-02-21T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 21"
20210222,2021-02-22T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 22"
20210223,2021-02-23T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 23"
20210224,2021-02-24T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 24"
20210225,2021-02-25T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 25"
20210226,2021-02-26T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 26"
20210227,2021-02-27T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 27"
20210228,2021-02-28T00:00:00,FY2021,FY2021 Q3,2021 Feb,202102,"2021 Feb, 28"
20210301,2021-03-01T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 01"
20210302,2021-03-02T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 02"
20210303,2021-03-03T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 03"
20210304,2021-03-04T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 04"
20210305,2021-03-05T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 05"
20210306,2021-03-06T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 06"
20210307,2021-03-07T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 07"
20210308,2021-03-08T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 08"
20210309,2021-03-09T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 09"
20210310,2021-03-10T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 10"
20210311,2021-03-11T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 11"
20210312,2021-03-12T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 12"
20210313,2021-03-13T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 13"
20210314,2021-03-14T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 14"
20210315,2021-03-15T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 15"
20210316,2021-03-16T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 16"
20210317,2021-03-17T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 17"
20210318,2021-03-18T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 18"
20210319,2021-03-19T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 19"
20210320,2021-03-20T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 20"
20210321,2021-03-21T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 21"
20210322,2021-03-22T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 22"
20210323,2021-03-23T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 23"
20210324,2021-03-24T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 24"
20210325,2021-03-25T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 25"
20210326,2021-03-26T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 26"
20210327,2021-03-27T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 27"
20210328,2021-03-28T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 28"
20210329,2021-03-29T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 29"
20210330,2021-03-30T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 30"
20210331,2021-03-31T00:00:00,FY2021,FY2021 Q3,2021 Mar,202103,"2021 Mar, 31"
20201001,2020-10-01T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 01"
20201002,2020-10-02T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 02"
20201003,2020-10-03T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 03"
20201004,2020-10-04T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 04"
20201005,2020-10-05T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 05"
20201006,2020-10-06T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 06"
20201007,2020-10-07T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 07"
20201008,2020-10-08T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 08"
20201009,2020-10-09T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 09"
20201010,2020-10-10T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 10"
20201011,2020-10-11T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 11"
20201012,2020-10-12T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 12"
20201013,2020-10-13T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 13"
20201014,2020-10-14T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 14"
20201015,2020-10-15T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 15"
20201016,2020-10-16T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 16"
20201017,2020-10-17T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 17"
20201018,2020-10-18T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 18"
20201019,2020-10-19T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 19"
20201020,2020-10-20T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 20"
20201021,2020-10-21T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 21"
20201022,2020-10-22T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 22"
20201023,2020-10-23T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 23"
20201024,2020-10-24T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 24"
20201025,2020-10-25T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 25"
20201026,2020-10-26T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 26"
20201027,2020-10-27T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 27"
20201028,2020-10-28T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 28"
20201029,2020-10-29T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 29"
20201030,2020-10-30T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 30"
20201031,2020-10-31T00:00:00,FY2021,FY2021 Q2,2020 Oct,202010,"2020 Oct, 31"
20201101,2020-11-01T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 01"
20201102,2020-11-02T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 02"
20201103,2020-11-03T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 03"
20201104,2020-11-04T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 04"
20201105,2020-11-05T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 05"
20201106,2020-11-06T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 06"
20201107,2020-11-07T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 07"
20201108,2020-11-08T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 08"
20201109,2020-11-09T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 09"
20201110,2020-11-10T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 10"
20201111,2020-11-11T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 11"
20201112,2020-11-12T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 12"
20201113,2020-11-13T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 13"
20201114,2020-11-14T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 14"
20201115,2020-11-15T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 15"
20201116,2020-11-16T00:00:00,FY2021,FY2021 Q2,2020 Nov,202011,"2020 Nov, 16"
